14 15 1 26470 434 0 15
8 35 1.190174
27 6 18.640415
3 29 7.908360
34 23 5.437052
13 10 4.915650
19 38 5.003642
20 30 6.176157
17 32 17.500718
46 45 13.285256
28 24 13.793657
6 32 14.777778
31 8 9.527351
36 23 13.933542
17 29 2.908059
0 2 20.651005 10.127206
1 11 47.053381 7.970969
2 10 15.198533 5.617802
2 5 18.367027 36.097467
2 4 0.648364 26.998899
3 11 30.308062 17.016221
3 9 27.834829 10.990642
4 11 29.456363 29.829144
5 7 35.327381 10.499490
6 11 2.776661 37.415294
6 10 38.346526 27.978804
6 9 14.360403 13.057153
7 8 48.498906 52.182509
11 13 19.042766 49.894470
12 13 33.678400 28.818233
