18 25 0 44807 340 0 15
41 8 19.176254
27 17 3.916556
13 27 2.747152
42 11 8.321081
48 2 14.956862
7 5 4.908236
22 5 8.514357
39 14 8.480618
33 41 15.949578
45 39 17.952483
11 40 14.348103
40 26 9.608640
43 2 18.441294
31 24 0.192891
39 48 16.722177
27 1 16.364185
23 33 0.940841
12 39 4.343299
0 15 32.478877 29.914196
0 12 5.575348 9.992405
0 4 6.982546 15.682901
0 3 20.059482 5.693574
1 13 10.615651 11.602329
1 5 16.288020 29.948209
1 4 12.141578 45.955025
2 17 45.903932 18.322348
2 10 13.471566 21.819233
2 8 4.230171 28.404422
2 4 48.048468 72.838564
3 7 20.543367 8.409879
4 12 45.214615 7.207007
4 8 13.875512 59.356323
6 15 23.377696 11.029391
6 13 31.682473 31.423746
7 16 3.730656 27.748970
8 16 40.909042 22.348907
8 13 27.281130 20.784852
8 11 32.667789 20.184173
9 14 25.169467 19.014981
9 11 26.932834 27.565899
10 17 25.035219 2.469529
10 16 20.255325 20.237614
11 13 31.011289 16.319845
