10 16 0 1335 1113 0 15
13 31 15.704261
30 28 0.841300
22 23 17.135965
35 16 14.048918
0 19 6.092051
8 0 1.664004
23 35 5.271042
21 8 4.612104
29 14 10.653058
29 32 5.812437
0 9 26.331791 23.749071
0 2 12.331965 13.310159
1 9 14.364653 6.904687
1 8 15.685327 16.331135
1 6 17.712615 14.566656
2 8 3.684596 18.209852
2 7 31.115116 27.384774
2 6 9.857111 12.173146
3 8 36.008592 9.484980
3 6 40.790759 38.633486
4 9 25.219030 49.757750
5 8 21.123381 46.890776
5 7 8.124135 18.421407
6 9 23.518928 10.100327
7 9 1.916036 35.242646
7 8 43.725712 17.610004
