13 14 1 6675 516 0 15
36 30 0.349663
28 4 11.772080
28 24 0.959415
31 18 10.647077
4 43 7.979079
8 10 16.430356
15 3 4.152365
32 22 9.664662
1 22 17.939661
33 36 11.070894
46 11 17.424464
27 32 7.268656
28 16 18.210587
0 12 16.201330 19.553715
0 9 43.029957 12.850801
1 8 16.674378 45.948612
1 5 45.529401 29.243196
2 12 39.499277 9.861124
3 12 37.999416 6.181208
3 9 0.550109 34.348005
3 7 45.947328 6.544330
3 4 49.625954 62.995535
4 8 15.029546 41.077877
5 7 23.439178 27.919271
6 7 43.100382 43.330062
8 11 9.138896 46.699151
10 12 11.497324 32.860658
