16 20 1 44711 285 0 15
3 9 0.958711
40 23 0.506564
6 47 10.056549
15 15 19.618500
28 26 11.022736
19 26 3.842715
15 38 10.085118
31 15 9.899840
14 48 9.323747
38 11 4.807820
23 13 13.682081
5 15 9.386512
30 39 1.941465
15 33 9.684041
1 33 18.712462
4 4 9.016163
0 3 13.075862 21.964323
1 15 26.870406 61.097746
2 8 19.318106 11.074178
2 5 3.461327 25.331952
3 7 9.949128 25.705445
3 6 36.431782 43.305635
4 10 41.850546 17.175419
4 7 14.052937 20.552504
4 6 15.270063 32.948143
5 13 20.673798 10.174438
6 14 38.311981 22.262488
6 13 48.186218 9.542340
7 13 29.628601 24.242875
8 11 5.185194 49.017851
9 12 18.433653 31.356135
11 15 35.694905 17.170146
11 14 2.772704 30.059224
11 13 0.188653 25.765972
12 15 13.848349 62.863848
12 13 2.420326 17.334839
