10 16 1 39062 696 0 15
13 31 6.377893
30 28 16.592461
22 23 9.612961
35 16 6.615149
0 19 15.651442
8 0 2.159641
23 35 18.981641
21 8 3.381717
29 14 1.723576
29 32 19.914094
0 9 8.916980 21.230437
0 2 25.150720 20.464368
1 9 22.116972 7.081928
1 8 6.484534 21.699050
1 6 8.695773 15.533176
2 8 8.500845 18.546354
2 7 42.708043 25.160226
2 6 22.517634 23.636736
3 8 4.425709 10.986505
3 6 14.413188 37.068660
4 9 48.421417 63.485493
5 8 23.913617 28.214187
5 7 45.022944 19.831211
6 9 12.413393 10.640918
7 9 33.621660 27.057580
7 8 19.693151 12.439726
