15 18 0 34783 1252 0 15
12 17 4.442904
10 2 1.078741
32 25 16.272588
1 32 1.626126
1 2 19.279081
23 20 0.328074
9 13 6.473887
31 1 16.502843
26 24 13.723111
37 29 0.992748
2 14 11.491393
22 20 11.849946
5 21 16.872998
34 28 9.492210
41 20 0.106670
0 13 24.728363 41.606388
0 5 9.656945 19.498321
1 11 39.048185 37.006730
1 8 1.482563 50.364932
1 4 20.159423 12.611679
2 14 13.080723 15.688193
2 13 14.783324 4.518343
2 9 13.078303 9.760397
3 12 28.912751 17.765530
5 12 29.955899 19.383361
5 8 4.579958 7.711045
6 12 18.367560 17.198156
6 11 48.622485 26.248234
6 10 18.512601 13.731454
7 11 20.826568 38.181307
8 11 25.381990 7.781487
9 13 4.285071 6.043424
12 13 31.086764 50.739106
