14 15 0 44125 688 0 15
8 35 5.072929
27 6 0.935776
3 29 15.260134
34 23 0.503128
13 10 10.867279
19 38 9.755115
20 30 4.690432
17 32 16.413928
46 45 1.027471
28 24 11.323798
6 32 13.380384
31 8 14.665509
36 23 19.875068
17 29 9.965744
0 2 49.203339 10.541613
1 11 36.249875 4.859409
2 10 33.551441 5.909964
2 5 7.450624 26.190586
2 4 40.573671 22.264399
3 11 49.498139 19.641451
3 9 36.328128 9.076353
4 11 2.486499 32.027619
5 7 1.103794 6.841828
6 11 42.239732 26.970795
6 10 31.994136 14.810101
6 9 14.087693 13.325504
7 8 19.196198 46.417931
11 13 6.479916 46.639992
12 13 42.084859 22.260040
