10 16 0 47324 403 0 15
13 31 18.663963
30 28 12.202455
22 23 13.983238
35 16 19.196078
0 19 9.042136
8 0 11.099741
23 35 4.171404
21 8 14.087487
29 14 19.471436
29 32 6.367671
0 9 28.052237 19.499877
0 2 11.375252 16.134101
1 9 13.363840 4.145655
1 8 15.242124 21.536903
1 6 13.186916 12.780251
2 8 31.717203 20.640301
2 7 48.156823 21.435283
2 6 34.068857 13.534971
3 8 35.042057 6.429534
3 6 41.601700 32.245639
4 9 18.405513 56.755302
5 8 24.250753 36.398390
5 7 44.713178 20.269730
6 9 26.824218 6.976546
7 9 0.678695 40.442696
7 8 40.750341 18.548679
