17 22 1 33532 2283 0 15
31 19 2.302244
24 47 14.653152
8 34 0.210701
22 32 11.296504
7 13 10.966049
16 49 9.274209
30 2 15.472973
34 18 2.748648
33 45 9.116659
41 0 16.452335
11 30 0.318631
19 29 0.928829
33 27 1.966186
29 22 8.349429
34 37 9.779702
38 11 14.472247
6 23 15.703839
0 13 43.045082 4.906643
0 7 46.243123 4.022855
0 3 14.378374 29.255621
1 8 18.021370 17.099263
1 3 34.180933 28.828217
2 13 48.613208 46.347683
2 4 19.073024 36.793672
3 14 24.137705 14.135892
4 15 32.610078 43.241574
4 11 42.785299 20.621131
4 10 8.424447 24.901403
5 16 12.423347 36.535247
5 15 17.899018 52.006715
6 10 30.094598 45.572010
7 13 3.519427 11.826349
7 11 10.391165 25.801252
9 12 32.961125 54.385625
10 16 39.078907 9.743731
10 11 49.368062 15.695523
11 16 42.590609 16.351031
12 15 2.912318 28.010727
12 14 21.053821 18.331740
