17 22 0 531 465 0 15
31 19 4.985911
24 47 11.712428
8 34 18.810103
22 32 15.961578
7 13 6.374114
16 49 4.717146
30 2 9.529531
34 18 16.593084
33 45 6.046990
41 0 0.240515
11 30 6.390876
19 29 15.244449
33 27 0.306186
29 22 18.975994
34 37 17.626309
38 11 3.256778
6 23 16.123964
0 13 40.847870 6.947708
0 7 14.691225 4.248499
0 3 33.488027 23.084614
1 8 10.788675 16.144948
1 3 26.429392 18.311425
2 13 41.184942 46.942484
2 4 17.509569 26.877872
3 14 43.203570 13.948927
4 15 43.553665 40.094776
4 11 26.327692 23.655541
4 10 0.621563 23.533946
5 16 17.978777 50.947351
5 15 29.556288 58.485689
6 10 14.038739 46.523146
7 13 26.886188 9.428224
7 11 19.969434 20.218866
9 12 21.523317 38.148168
10 16 40.734016 14.565570
10 11 22.218931 8.870313
11 16 15.513996 14.753853
12 15 48.564333 33.072945
12 14 12.570822 11.396346
