13 14 1 37458 1208 0 15
36 30 13.054724
28 4 17.225487
28 24 10.377051
31 18 12.654584
4 43 11.948104
8 10 10.316193
15 3 17.776446
32 22 3.538722
1 22 17.685094
33 36 1.468219
46 11 9.434276
27 32 10.636957
28 16 18.048486
0 12 16.546282 18.909332
0 9 38.974719 7.299626
1 8 11.347733 37.659690
1 5 26.206502 21.533376
2 12 25.751383 9.206413
3 12 4.100985 6.170405
3 9 23.997325 21.412685
3 7 23.039720 7.378465
3 4 6.037484 64.703143
4 8 30.983386 23.621551
5 7 37.312989 43.995144
6 7 7.770592 31.029393
8 11 19.700452 45.548116
10 12 35.424650 19.422574
