18 25 1 19539 457 0 15
41 8 13.956646
27 17 10.326240
13 27 0.761422
42 11 11.418233
48 2 11.458278
7 5 17.562427
22 5 3.702769
39 14 19.102744
33 41 9.038880
45 39 19.994440
11 40 18.609413
40 26 13.166425
43 2 12.889415
31 24 16.758855
39 48 17.997830
27 1 4.956387
23 33 2.698520
12 39 14.163792
0 15 22.029038 16.702390
0 12 4.124355 9.040131
0 4 39.920218 16.120773
0 3 7.341793 5.318803
1 13 24.083631 11.513974
1 5 9.321041 33.415875
1 4 6.526308 40.164487
2 17 29.720666 20.503618
2 10 13.782337 22.378920
2 8 44.328812 35.949153
2 4 46.223936 52.938020
3 7 8.062731 8.002886
4 12 26.538448 7.914000
4 8 24.134572 83.536791
6 15 6.706168 11.388522
6 13 42.283244 25.036840
7 16 31.012564 39.114839
8 16 16.162372 24.692393
8 13 30.505263 24.283473
8 11 42.339417 24.334209
9 14 45.138857 11.809383
9 11 32.406006 14.390938
10 17 36.797100 1.461312
10 16 36.737055 17.261826
11 13 35.753407 9.326387
