15 18 1 13875 729 0 15
12 17 18.477536
10 2 4.778466
32 25 4.776342
1 32 4.059042
1 2 2.900536
23 20 18.524817
9 13 0.999010
31 1 12.903113
26 24 16.920384
37 29 15.657449
2 14 7.225871
22 20 4.429192
5 21 13.214007
34 28 16.781301
41 20 2.907162
0 13 32.752720 33.310425
0 5 11.564730 11.638061
1 11 11.371414 26.103040
1 8 10.369750 43.945181
1 4 25.675276 12.078212
2 14 27.146109 18.653933
2 13 5.818059 5.352942
2 9 11.579717 6.852956
3 12 15.458764 12.175673
5 12 12.159503 26.508219
5 8 19.832616 7.271011
6 12 4.967889 11.566201
6 11 3.800650 18.347825
6 10 23.206557 10.328365
7 11 14.985820 36.512307
8 11 4.548736 9.104646
9 13 31.510737 6.181528
12 13 8.069213 39.447086
