18 25 1 48028 2039 0 15
41 8 10.593693
27 17 4.783358
13 27 2.812963
42 11 17.260811
48 2 8.578140
7 5 13.872711
22 5 7.566672
39 14 15.600393
33 41 15.207093
45 39 2.915766
11 40 15.384391
40 26 17.654495
43 2 16.696651
31 24 4.867363
39 48 18.635476
27 1 3.385765
23 33 10.609811
12 39 3.985795
0 15 26.678471 23.524881
0 12 6.160095 9.452450
0 4 18.504412 13.926424
0 3 45.703119 4.623352
1 13 14.632314 12.159003
1 5 30.003888 28.393365
1 4 37.352008 26.708609
2 17 8.779286 22.147451
2 10 13.407633 21.177306
2 8 49.420716 45.633506
2 4 31.478796 45.083597
3 7 40.869594 4.812014
4 12 48.451759 7.561503
4 8 22.203725 44.324034
6 15 29.562529 7.288826
6 13 32.063648 34.549755
7 16 6.896395 27.939949
8 16 31.767640 22.596303
8 13 11.325350 25.813078
8 11 0.807741 25.647385
9 14 38.338534 16.432155
9 11 27.704542 22.511515
10 17 22.773913 2.140852
10 16 6.194578 24.029435
11 13 29.944890 15.891092
