10 16 1 37750 301 0 15
13 31 17.227973
30 28 0.157230
22 23 2.177018
35 16 6.013202
0 19 17.935317
8 0 8.814919
23 35 8.546831
21 8 4.535201
29 14 0.405113
29 32 11.210386
0 9 32.350944 31.926845
0 2 37.353501 15.804824
1 9 27.655219 5.708007
1 8 11.056069 27.022827
1 6 31.789917 12.082939
2 8 44.227556 22.249629
2 7 11.935652 22.494385
2 6 48.617504 20.623249
3 8 22.519997 6.354678
3 6 46.909578 28.737390
4 9 7.009787 57.318585
5 8 45.621411 49.116158
5 7 42.140945 21.993710
6 9 43.409869 9.077368
7 9 18.671490 27.058445
7 8 3.056042 14.287167
