16 20 1 35982 1468 0 15
3 9 14.722723
40 23 15.924315
6 47 9.233109
15 15 7.836038
28 26 17.120654
19 26 12.206730
15 38 14.533912
31 15 9.350053
14 48 12.226918
38 11 3.669099
23 13 0.922556
5 15 10.975374
30 39 5.587884
15 33 8.637193
1 33 10.631302
4 4 17.948119
0 3 41.846466 24.617432
1 15 43.551529 48.639330
2 8 12.896833 15.744250
2 5 4.285036 44.920741
3 7 48.265912 28.495255
3 6 18.624456 26.190256
4 10 16.782313 17.185319
4 7 48.498508 12.566854
4 6 28.192072 20.024683
5 13 49.394737 10.978957
6 14 4.423382 17.455410
6 13 39.276190 7.276987
7 13 25.076260 30.631952
8 11 27.565839 45.639826
9 12 43.292880 56.301017
11 15 38.412997 16.001666
11 14 32.180417 31.397839
11 13 32.781037 33.755058
12 15 22.903908 82.908234
12 13 34.124923 28.131909
