13 14 0 3307 654 0 15
36 30 11.116147
28 4 1.723566
28 24 19.640347
31 18 8.902294
4 43 3.173395
8 10 11.173970
15 3 13.238384
32 22 12.885430
1 22 12.186617
33 36 4.485090
46 11 5.633798
27 32 8.199606
28 16 3.448653
0 12 1.279571 27.536579
0 9 12.523980 11.671971
1 8 30.763602 63.650760
1 5 26.936534 21.813114
2 12 4.146697 13.941268
3 12 21.289591 5.388576
3 9 24.355429 33.413935
3 7 35.379341 4.247767
3 4 13.233060 39.387259
4 8 7.828955 26.800638
5 7 35.425443 33.451896
6 7 40.268851 33.532398
8 11 47.976019 38.175708
10 12 29.734128 26.428924
