17 22 0 27527 1352 0 15
31 19 5.282154
24 47 12.767992
8 34 3.640593
22 32 15.429994
7 13 8.400073
16 49 15.334113
30 2 4.179592
34 18 3.502308
33 45 7.104877
41 0 17.541794
11 30 13.515981
19 29 0.142832
33 27 7.632199
29 22 1.097192
34 37 16.260235
38 11 15.130759
6 23 15.604502
0 13 43.639180 4.742258
0 7 9.025250 5.705716
0 3 42.370191 27.142843
1 8 6.821212 15.132080
1 3 48.489082 15.262995
2 13 1.886881 28.735668
2 4 37.874530 25.220510
3 14 41.900847 16.923989
4 15 3.667251 60.250129
4 11 35.311295 25.160412
4 10 21.656798 22.394836
5 16 7.970716 29.569125
5 15 3.430566 48.692224
6 10 8.189732 52.144946
7 13 14.878110 12.048266
7 11 9.844441 36.160857
9 12 37.416279 32.957237
10 16 44.350495 11.848790
10 11 0.934915 12.865182
11 16 30.216826 14.653347
12 15 10.575390 33.332998
12 14 9.404864 16.502641
