19 20 1 17857 1478 0 15
9 29 12.891668
1 5 8.960844
4 16 5.920614
29 49 18.714411
43 37 9.830493
14 32 4.294836
11 15 17.499460
35 23 13.907527
18 13 12.229683
14 20 3.985477
41 21 4.471532
36 19 14.068124
49 25 11.226259
20 11 19.868199
36 25 17.566604
44 20 6.380448
49 12 5.690351
26 5 17.209888
29 39 9.657935
0 11 32.970989 46.186244
1 9 16.058634 20.713697
1 3 8.748211 84.116211
2 15 22.991503 58.557734
2 8 23.855553 16.657331
2 5 33.181843 31.213605
3 5 5.117999 25.430573
4 14 2.870753 27.224571
6 13 8.720467 15.697943
6 8 14.463049 14.067998
7 16 6.583096 31.796930
7 11 24.464984 6.237589
10 18 25.312378 36.624646
10 17 0.599864 29.994465
10 15 11.406215 5.662896
10 12 19.743984 13.370739
11 14 26.921751 11.325264
12 15 25.019939 12.134323
12 14 8.636522 22.274190
13 16 43.839886 56.880423
