19 20 0 7991 552 0 15
9 29 19.414712
1 5 19.136544
4 16 1.708884
29 49 14.576589
43 37 3.121114
14 32 2.497002
11 15 4.291764
35 23 8.209776
18 13 2.948132
14 20 5.221010
41 21 13.715989
36 19 9.005471
49 25 12.553837
20 11 11.461021
36 25 9.865467
44 20 6.251605
49 12 14.954151
26 5 8.717684
29 39 11.071360
0 11 43.930030 50.901456
1 9 20.053635 37.880459
1 3 44.243541 74.795860
2 15 30.239311 41.797655
2 8 32.735500 16.143365
2 5 23.569185 24.013623
3 5 11.477333 36.851400
4 14 17.713753 21.628145
6 13 34.083900 13.646600
6 8 39.804557 11.421497
7 16 41.495688 32.565925
7 11 13.967906 6.109992
10 18 2.747084 31.532831
10 17 38.509293 38.876843
10 15 10.425783 5.700477
10 12 28.526492 11.840015
11 14 11.607191 6.522698
12 15 26.063071 13.941335
12 14 0.567903 14.521190
13 16 12.225806 32.674791
