17 22 1 3833 940 0 15
31 19 1.683387
24 47 7.137834
8 34 6.327046
22 32 15.232016
7 13 10.398693
16 49 11.285254
30 2 18.462626
34 18 11.013136
33 45 13.709461
41 0 11.366056
11 30 13.846364
19 29 2.208413
33 27 11.954227
29 22 7.236753
34 37 16.345357
38 11 16.509266
6 23 18.504669
0 13 34.438699 5.151402
0 7 46.436813 4.365844
0 3 17.656538 27.783951
1 8 38.170960 17.579736
1 3 10.396045 24.112684
2 13 4.273415 37.843501
2 4 0.759142 33.770929
3 14 48.160550 15.205289
4 15 46.561921 41.363405
4 11 44.789891 29.662913
4 10 1.690123 32.385175
5 16 21.133627 44.049109
5 15 34.584576 75.792225
6 10 4.397913 34.527596
7 13 42.292360 9.662054
7 11 46.885064 18.846455
9 12 19.689634 43.215325
10 16 14.591627 16.055703
10 11 38.661379 14.084147
11 16 17.016722 15.108906
12 15 30.994398 33.210100
12 14 29.373388 14.329140
