10 16 0 343 1832 0 15
13 31 7.286261
30 28 16.775199
22 23 11.395685
35 16 9.192805
0 19 17.529127
8 0 0.689013
23 35 3.007939
21 8 16.517568
29 14 2.953054
29 32 7.583499
0 9 25.607682 16.589486
0 2 1.174477 14.663950
1 9 32.270659 5.376741
1 8 26.286509 20.688630
1 6 31.940540 13.581997
2 8 9.144163 11.724334
2 7 17.894059 29.600600
2 6 21.731339 19.506211
3 8 21.707993 7.120864
3 6 12.356290 29.086753
4 9 32.932828 48.353511
5 8 4.563401 27.406517
5 7 48.117105 17.070060
6 9 13.434688 7.551551
7 9 13.668569 45.238798
7 8 41.152211 16.478687
