17 22 1 16195 260 0 15
31 19 2.387018
24 47 4.970679
8 34 6.971766
22 32 17.730121
7 13 7.185347
16 49 4.898405
30 2 13.352751
34 18 6.379207
33 45 8.380174
41 0 19.162506
11 30 12.116303
19 29 4.156552
33 27 15.545129
29 22 1.718195
34 37 0.738891
38 11 11.795354
6 23 19.804919
0 13 44.186203 4.535909
0 7 48.109395 4.030824
0 3 12.045438 24.389969
1 8 30.405040 10.559006
1 3 7.090603 16.243090
2 13 19.416732 31.976376
2 4 14.546616 23.716496
3 14 18.830629 19.599912
4 15 19.709579 50.930805
4 11 44.222043 34.717599
4 10 2.742013 18.544048
5 16 0.997722 36.309902
5 15 25.563856 72.917713
6 10 37.328259 60.813751
7 13 19.348930 9.913456
7 11 40.312826 32.306554
9 12 0.573476 35.783311
10 16 40.662987 15.212734
10 11 45.686472 10.096997
11 16 16.287596 20.350786
12 15 37.171049 17.694100
12 14 9.181008 17.226357
