15 18 1 22601 355 0 15
12 17 16.480687
10 2 2.613830
32 25 14.263772
1 32 10.533764
1 2 9.465420
23 20 19.447240
9 13 12.757122
31 1 13.929802
26 24 16.946815
37 29 5.159621
2 14 4.726027
22 20 16.856647
5 21 13.643037
34 28 10.146415
41 20 19.528629
0 13 5.243649 39.408348
0 5 26.236166 13.617530
1 11 23.314362 27.943591
1 8 6.230188 53.412130
1 4 31.049128 17.306183
2 14 44.848848 15.740673
2 13 47.506646 6.990692
2 9 18.248739 11.304140
3 12 44.805080 20.766095
5 12 15.042773 19.436867
5 8 2.526269 6.846863
6 12 3.293136 17.340363
6 11 9.834629 28.021658
6 10 37.034925 9.207690
7 11 40.474240 39.500442
8 11 24.051082 9.713554
9 13 45.573315 6.053731
12 13 10.302537 30.004256
