10 16 1 1193 2067 0 15
13 31 7.918639
30 28 2.560375
22 23 14.403997
35 16 14.958859
0 19 1.375082
8 0 0.380792
23 35 19.562022
21 8 9.262136
29 14 8.142355
29 32 5.432007
0 9 29.179836 19.633324
0 2 27.428259 19.976585
1 9 22.623974 7.542136
1 8 33.394931 26.352772
1 6 26.723438 18.138469
2 8 24.980163 14.976547
2 7 14.400206 22.974187
2 6 22.386381 15.146729
3 8 2.771916 10.926171
3 6 40.809463 33.366892
4 9 44.036960 56.596621
5 8 25.053000 49.069592
5 7 0.648107 24.860754
6 9 30.339162 10.197138
7 9 46.360869 37.341919
7 8 35.038102 18.783836
