17 22 1 62 826 0 15
31 19 10.531761
24 47 16.556183
8 34 11.985775
22 32 19.925659
7 13 4.099152
16 49 2.839386
30 2 1.741626
34 18 1.931482
33 45 13.644954
41 0 10.697142
11 30 5.998442
19 29 0.251734
33 27 11.429463
29 22 5.577142
34 37 8.145492
38 11 15.760455
6 23 16.004226
0 13 17.595941 6.278743
0 7 19.412749 5.087234
0 3 26.423041 19.803395
1 8 10.178022 9.357280
1 3 4.093839 27.329680
2 13 9.139289 47.214269
2 4 26.358052 32.496034
3 14 18.674394 22.221860
4 15 35.282839 34.992543
4 11 13.420956 31.568910
4 10 33.750979 31.308825
5 16 16.379760 54.339290
5 15 48.162677 86.717708
6 10 12.689940 64.260387
7 13 34.354555 8.775662
7 11 5.596914 19.605721
9 12 33.136731 29.258785
10 16 14.574329 12.905150
10 11 25.756637 9.603725
11 16 49.859577 21.405816
12 15 22.355839 26.770758
12 14 7.134412 11.858625
