13 14 1 45564 515 0 15
36 30 12.570796
28 4 1.111862
28 24 17.608145
31 18 17.997315
4 43 0.433902
8 10 6.051525
15 3 4.858686
32 22 6.613908
1 22 5.516355
33 36 14.861668
46 11 6.960861
27 32 12.845805
28 16 3.104765
0 12 28.299218 30.508361
0 9 14.977619 11.772555
1 8 15.354699 60.784726
1 5 12.607172 26.273350
2 12 47.315229 8.214561
3 12 40.724985 6.881727
3 9 9.955917 23.891724
3 7 39.036615 4.422392
3 4 10.619675 69.954867
4 8 47.835452 29.895176
5 7 15.456893 29.322922
6 7 19.768851 50.439606
8 11 15.454975 43.235728
10 12 14.757779 31.220495
