15 18 1 8683 742 0 15
12 17 16.133024
10 2 13.720404
32 25 1.949608
1 32 6.719846
1 2 12.571658
23 20 8.220898
9 13 1.750718
31 1 10.133890
26 24 9.531999
37 29 15.589634
2 14 11.828653
22 20 18.553123
5 21 17.215375
34 28 10.532441
41 20 2.703297
0 13 24.662415 30.380206
0 5 23.715681 14.061353
1 11 21.508520 22.611021
1 8 23.004294 40.705887
1 4 48.077300 14.186279
2 14 26.622863 15.751367
2 13 31.627500 5.553632
2 9 15.344477 6.731981
3 12 36.868949 16.845418
5 12 38.759673 25.317639
5 8 40.770741 6.829809
6 12 43.632820 16.660758
6 11 32.110553 19.076370
6 10 10.983546 10.352673
7 11 49.535556 31.598341
8 11 36.905541 7.664109
9 13 29.404903 4.692692
12 13 26.457712 36.170098
