10 16 1 15300 1140 0 15
13 31 17.301866
30 28 2.660411
22 23 1.052365
35 16 1.804768
0 19 5.212784
8 0 14.497241
23 35 12.109471
21 8 16.183254
29 14 12.143442
29 32 4.875280
0 9 33.686505 19.166550
0 2 37.394243 20.174799
1 9 36.224676 5.687753
1 8 23.033098 14.799358
1 6 10.181800 12.570291
2 8 45.097191 18.361691
2 7 44.359911 29.597030
2 6 44.321911 22.662291
3 8 46.400939 8.258340
3 6 30.534477 25.415286
4 9 49.802933 33.664526
5 8 5.595041 44.009253
5 7 0.217465 16.581605
6 9 34.588531 12.321380
7 9 22.196748 45.878628
7 8 0.454427 19.355346
