17 22 0 41342 1418 0 15
31 19 1.198647
24 47 2.148058
8 34 18.477322
22 32 4.530427
7 13 6.833538
16 49 6.525374
30 2 19.104454
34 18 14.046536
33 45 7.067230
41 0 5.345627
11 30 18.875635
19 29 3.856761
33 27 19.473400
29 22 4.345204
34 37 17.924663
38 11 11.790435
6 23 19.000198
0 13 44.977268 3.747117
0 7 1.664548 5.660442
0 3 0.141892 26.107307
1 8 44.381413 13.762172
1 3 39.884138 27.182906
2 13 31.983033 40.591795
2 4 9.524955 21.198207
3 14 5.784937 22.094709
4 15 46.305718 34.617140
4 11 22.031694 29.147513
4 10 7.985122 32.856140
5 16 7.430923 49.974928
5 15 49.341672 48.452883
6 10 16.037220 37.975827
7 13 35.590511 12.057509
7 11 46.116491 23.637397
9 12 3.037159 45.376186
10 16 13.126335 16.822886
10 11 22.416895 8.574864
11 16 42.993900 16.467713
12 15 41.420957 20.887112
12 14 12.715826 15.070177
