19 20 0 13515 1539 0 15
9 29 2.191892
1 5 19.169336
4 16 16.989290
29 49 10.400276
43 37 1.217837
14 32 2.429268
11 15 10.939513
35 23 12.037412
18 13 0.152838
14 20 9.692980
41 21 7.202777
36 19 4.891006
49 25 5.713231
20 11 14.915834
36 25 7.284636
44 20 3.861035
49 12 18.041874
26 5 3.735418
29 39 19.276152
0 11 29.049145 52.758833
1 9 6.165878 38.143499
1 3 42.960591 95.410022
2 15 21.757820 52.391346
2 8 9.915436 20.094320
2 5 25.232591 30.457791
3 5 28.636323 29.652219
4 14 41.395855 18.811985
6 13 23.778985 16.089274
6 8 11.774445 10.009370
7 16 42.977087 26.408010
7 11 36.388595 6.578942
10 18 17.070971 24.774535
10 17 16.912753 23.949511
10 15 13.938731 3.932334
10 12 3.795158 11.646002
11 14 11.185218 11.158545
12 15 34.458060 8.479771
12 14 25.125208 14.077910
13 16 24.318217 32.624589
