14 15 0 49903 596 0 15
8 35 2.682885
27 6 9.709709
3 29 8.493072
34 23 11.974253
13 10 6.058389
19 38 12.792666
20 30 2.296823
17 32 14.868848
46 45 11.508975
28 24 1.795403
6 32 16.156106
31 8 5.535861
36 23 12.331069
17 29 15.892758
0 2 45.500250 14.714020
1 11 1.751506 7.083673
2 10 5.545376 6.911440
2 5 48.393232 23.100155
2 4 37.782555 32.132546
3 11 37.167620 24.882159
3 9 17.702224 10.696845
4 11 19.441371 30.217369
5 7 40.130967 12.314144
6 11 18.584541 46.102001
6 10 8.861618 19.817827
6 9 25.808658 10.113241
7 8 29.338642 61.039999
11 13 36.424004 40.532177
12 13 11.124838 37.131288
