18 25 0 40277 742 0 15
41 8 18.014897
27 17 0.572839
13 27 14.910434
42 11 13.669883
48 2 18.439854
7 5 14.420467
22 5 15.615069
39 14 4.362847
33 41 8.306196
45 39 8.168142
11 40 6.549932
40 26 11.371047
43 2 1.744984
31 24 15.109830
39 48 5.027193
27 1 16.679500
23 33 6.265999
12 39 15.092861
0 15 33.549098 21.660143
0 12 19.370081 8.388060
0 4 3.247391 12.781828
0 3 41.480748 3.363124
1 13 35.088518 8.510006
1 5 28.703419 31.459707
1 4 12.478432 38.473215
2 17 11.816426 19.299188
2 10 26.235151 25.425471
2 8 35.690812 47.785048
2 4 18.633083 74.962614
3 7 3.517097 4.761190
4 12 10.473626 9.706070
4 8 9.628682 76.292751
6 15 6.956669 6.681324
6 13 21.363166 40.937887
7 16 13.674270 44.962333
8 16 9.824960 23.239050
8 13 43.908909 22.910286
8 11 19.698481 16.985212
9 14 18.746897 17.089756
9 11 3.537767 27.411597
10 17 28.537416 2.297399
10 16 27.878469 18.158589
11 13 13.221785 10.099562
