17 22 0 22083 1024 0 15
31 19 12.036792
24 47 10.190848
8 34 3.086172
22 32 19.025538
7 13 1.928370
16 49 6.526666
30 2 5.017043
34 18 5.917971
33 45 0.178057
41 0 9.516664
11 30 12.117590
19 29 1.484594
33 27 12.600498
29 22 8.605130
34 37 0.179320
38 11 18.583872
6 23 10.662482
0 13 30.196153 4.351517
0 7 7.501795 3.923002
0 3 16.878194 29.304647
1 8 41.831012 14.040500
1 3 37.162490 24.478347
2 13 30.663427 40.480938
2 4 20.509072 23.116350
3 14 30.453753 15.796406
4 15 8.319251 48.600021
4 11 44.541168 34.109871
4 10 0.069606 24.750983
5 16 44.653517 52.920249
5 15 48.697797 70.573685
6 10 1.876406 51.538267
7 13 22.614443 12.696895
7 11 9.490776 29.215820
9 12 40.560722 29.743198
10 16 45.480028 11.525838
10 11 43.137875 9.261747
11 16 38.317653 25.002077
12 15 20.995079 26.921588
12 14 35.276997 13.865025
