16 20 1 11079 1846 0 15
3 9 0.712885
40 23 4.225956
6 47 4.497075
15 15 13.000129
28 26 19.544763
19 26 1.751816
15 38 0.468862
31 15 4.586758
14 48 18.013467
38 11 8.848442
23 13 18.567861
5 15 14.750984
30 39 5.592259
15 33 1.141298
1 33 19.746857
4 4 2.770441
0 3 20.744740 17.471755
1 15 20.103108 45.179941
2 8 18.586168 9.204763
2 5 3.430841 34.207528
3 7 43.905743 27.572067
3 6 21.782791 38.752881
4 10 40.192515 17.373702
4 7 14.150169 11.792273
4 6 12.955226 17.959804
5 13 49.619313 15.584423
6 14 47.822646 20.020065
6 13 12.368433 6.108621
7 13 7.505861 33.689371
8 11 33.924397 67.894637
9 12 48.613036 35.153674
11 15 25.472494 20.069531
11 14 46.345572 25.577884
11 13 26.443293 39.360442
12 15 14.826718 56.621073
12 13 1.094448 25.808123
