10 16 0 25181 1045 0 15
13 31 1.003939
30 28 15.392914
22 23 13.448414
35 16 15.649328
0 19 2.469092
8 0 1.986547
23 35 7.420946
21 8 13.596898
29 14 8.388795
29 32 19.877156
0 9 1.538064 31.299121
0 2 19.939952 23.050304
1 9 23.785400 4.955048
1 8 4.616519 23.820861
1 6 0.005317 16.608331
2 8 4.088523 14.627684
2 7 22.480730 21.546327
2 6 13.272864 21.173392
3 8 27.786819 7.265948
3 6 24.750127 25.886702
4 9 10.107004 40.282026
5 8 46.996422 31.918278
5 7 19.405141 30.293703
6 9 17.782689 6.971540
7 9 22.934778 27.017178
7 8 1.016661 13.495116
