10 16 1 25863 264 0 15
13 31 14.666940
30 28 18.687240
22 23 14.135098
35 16 17.574207
0 19 7.912175
8 0 3.078154
23 35 18.754270
21 8 15.027306
29 14 3.549434
29 32 18.308684
0 9 2.265884 29.698471
0 2 38.869069 20.198318
1 9 48.814694 5.084784
1 8 4.978303 17.819327
1 6 48.027669 13.349612
2 8 30.632235 21.793480
2 7 49.641355 19.552740
2 6 30.074255 19.240181
3 8 20.652912 8.409400
3 6 15.493961 24.315091
4 9 40.767719 38.390188
5 8 45.736718 31.403229
5 7 31.992500 25.858776
6 9 31.588912 7.168669
7 9 12.305686 35.195272
7 8 12.187750 15.472125
