19 20 0 47109 659 0 15
9 29 17.324891
1 5 17.466465
4 16 18.822637
29 49 16.571302
43 37 12.292537
14 32 0.122685
11 15 5.775467
35 23 18.813324
18 13 5.021759
14 20 6.068638
41 21 0.637016
36 19 2.720163
49 25 16.773654
20 11 8.244375
36 25 4.451670
44 20 10.416881
49 12 8.981154
26 5 12.248168
29 39 5.728656
0 11 41.830766 51.520072
1 9 17.997047 25.846038
1 3 29.809218 78.927946
2 15 21.484291 51.397792
2 8 0.665419 15.352820
2 5 23.581812 19.034547
3 5 44.107611 42.612412
4 14 35.405902 19.626801
6 13 20.945116 14.741564
6 8 21.872264 14.537589
7 16 15.016163 29.733331
7 11 40.299920 6.058063
10 18 44.075741 24.640467
10 17 32.992500 22.558562
10 15 32.049514 4.207640
10 12 5.996930 17.408083
11 14 12.419370 8.865634
12 15 49.548995 10.464329
12 14 37.922371 23.979433
13 16 45.842962 41.223793
