15 18 1 44831 826 0 15
12 17 9.438751
10 2 17.489305
32 25 0.451930
1 32 7.524597
1 2 5.899543
23 20 6.002135
9 13 1.974628
31 1 15.250621
26 24 15.895639
37 29 14.647617
2 14 17.593250
22 20 17.387901
5 21 9.550745
34 28 13.956867
41 20 1.673181
0 13 45.860692 25.166405
0 5 39.054775 19.805016
1 11 35.806551 30.732346
1 8 8.341205 35.901141
1 4 38.824375 10.951519
2 14 49.348556 16.184016
2 13 3.082027 5.035921
2 9 48.895421 9.288174
3 12 16.251715 17.950071
5 12 45.490395 18.036859
5 8 15.030585 8.100057
6 12 19.127125 9.020650
6 11 37.046007 16.173293
6 10 48.239433 8.925137
7 11 48.002418 25.616600
8 11 12.080864 5.930916
9 13 39.273129 5.936424
12 13 14.893270 30.510455
