10 16 0 19769 683 0 15
13 31 17.678126
30 28 17.654468
22 23 4.358446
35 16 9.870707
0 19 13.218902
8 0 8.394440
23 35 11.812276
21 8 3.183491
29 14 14.327792
29 32 13.288010
0 9 32.663097 20.337427
0 2 48.681257 16.258753
1 9 28.878450 7.442376
1 8 49.926421 24.042762
1 6 12.862765 18.115449
2 8 41.972142 12.840014
2 7 8.017261 22.867398
2 6 7.856716 14.287592
3 8 35.366556 9.238395
3 6 1.092954 44.146294
4 9 42.419530 55.369747
5 8 48.008891 48.069489
5 7 28.276381 20.483611
6 9 46.626986 9.256650
7 9 4.814473 43.631897
7 8 49.665800 15.969402
