18 25 0 8281 421 0 15
41 8 16.564342
27 17 6.938947
13 27 13.948760
42 11 12.476907
48 2 1.076611
7 5 11.563080
22 5 6.161449
39 14 0.150341
33 41 12.265151
45 39 19.381279
11 40 8.314096
40 26 4.346721
43 2 7.442139
31 24 11.111650
39 48 16.188698
27 1 10.725910
23 33 7.668513
12 39 14.797239
0 15 8.162684 27.551506
0 12 39.085041 8.249803
0 4 22.143297 13.030774
0 3 11.709833 5.524119
1 13 15.252263 12.480471
1 5 17.175270 41.751973
1 4 30.915909 40.450550
2 17 13.243249 20.355747
2 10 37.214166 16.338110
2 8 27.511799 44.993827
2 4 22.813827 75.347783
3 7 8.375257 6.445844
4 12 44.570345 8.368063
4 8 24.152373 71.999501
6 15 5.325665 9.141756
6 13 9.395178 25.710198
7 16 26.365891 31.540357
8 16 34.157642 25.223243
8 13 35.824204 33.724114
8 11 25.909786 31.737782
9 14 35.372529 11.049529
9 11 29.447815 25.930496
10 17 27.607694 1.874920
10 16 28.396614 25.754108
11 13 34.842013 11.952561
