14 15 0 48660 1565 0 15
8 35 5.060685
27 6 6.730757
3 29 12.194259
34 23 6.853540
13 10 6.823249
19 38 3.515012
20 30 3.674590
17 32 4.547443
46 45 17.489007
28 24 1.514123
6 32 17.002396
31 8 17.453746
36 23 8.651421
17 29 7.295466
0 2 6.477705 13.734487
1 11 32.246560 5.163899
2 10 41.189988 8.288699
2 5 33.280676 34.968563
2 4 31.618232 26.906019
3 11 22.554720 17.863063
3 9 22.431618 9.624098
4 11 37.762797 20.815641
5 7 20.119285 9.683340
6 11 7.039170 26.854577
6 10 21.647812 24.678914
6 9 46.439612 13.165340
7 8 9.549217 52.766061
11 13 25.522409 25.352393
12 13 21.853472 21.193507
