16 20 0 13007 379 0 15
3 9 3.372370
40 23 6.331895
6 47 13.638997
15 15 4.131588
28 26 5.603068
19 26 17.303098
15 38 3.291322
31 15 8.819372
14 48 12.618460
38 11 6.177030
23 13 14.971496
5 15 13.785484
30 39 17.205292
15 33 3.493866
1 33 0.680322
4 4 1.065741
0 3 25.943554 13.868437
1 15 41.070717 70.465757
2 8 1.847508 13.858660
2 5 26.612572 47.731160
3 7 17.930916 29.130986
3 6 38.360614 31.824253
4 10 11.229073 14.162152
4 7 9.270087 19.479441
4 6 19.520492 27.266191
5 13 41.066481 11.222511
6 14 27.827364 18.665312
6 13 44.324389 6.311491
7 13 0.543650 44.924751
8 11 36.283168 53.899352
9 12 30.488905 34.524213
11 15 10.962928 19.649150
11 14 25.501467 20.811263
11 13 42.380218 21.428766
12 15 48.662553 67.449017
12 13 18.383306 22.292252
