18 25 0 593 261 0 15
41 8 3.807209
27 17 3.846881
13 27 18.160998
42 11 16.050700
48 2 5.407811
7 5 4.126296
22 5 18.825268
39 14 13.919736
33 41 10.340220
45 39 18.177902
11 40 9.623173
40 26 3.193644
43 2 9.353052
31 24 12.824306
39 48 1.662564
27 1 9.977027
23 33 6.779915
12 39 1.870944
0 15 19.572868 30.200493
0 12 2.661964 9.704604
0 4 3.777239 11.603712
0 3 7.809751 5.127375
1 13 8.128203 15.535462
1 5 45.615393 23.908709
1 4 10.771893 50.455893
2 17 43.158802 13.301771
2 10 18.752122 13.389343
2 8 47.961813 26.109599
2 4 29.325093 46.066710
3 7 27.609394 7.925810
4 12 16.789200 8.730920
4 8 41.465615 49.866549
6 15 26.619948 11.747398
6 13 38.203702 40.425806
7 16 22.864604 47.787599
8 16 9.122780 23.272966
8 13 21.936588 26.237941
8 11 22.988690 22.158610
9 14 18.186402 17.320662
9 11 27.821097 19.110886
10 17 23.836679 2.233278
10 16 29.856939 19.721686
11 13 24.454443 17.072531
