15 18 1 42986 1698 0 15
12 17 6.399134
10 2 7.289678
32 25 12.314218
1 32 18.769462
1 2 6.173055
23 20 17.469882
9 13 16.682252
31 1 4.293175
26 24 15.238622
37 29 19.671941
2 14 5.892832
22 20 9.043850
5 21 16.335307
34 28 3.611169
41 20 5.274178
0 13 19.322892 47.167941
0 5 26.590779 17.414310
1 11 26.037385 21.913774
1 8 24.270715 30.458776
1 4 15.599033 15.628397
2 14 1.042974 17.108441
2 13 47.752289 5.506797
2 9 37.702453 7.464898
3 12 26.515259 14.923521
5 12 10.673777 24.693699
5 8 12.162704 9.194790
6 12 2.680835 9.369913
6 11 1.559260 14.841381
6 10 22.868885 9.533626
7 11 26.440838 38.850935
8 11 38.280003 9.735936
9 13 12.421132 6.056630
12 13 46.411957 38.705629
