15 18 1 41168 1510 0 15
12 17 5.272367
10 2 4.348070
32 25 15.595499
1 32 19.196994
1 2 15.424157
23 20 2.544089
9 13 16.737490
31 1 7.668511
26 24 1.554610
37 29 0.800941
2 14 7.192480
22 20 15.387916
5 21 2.079076
34 28 0.709025
41 20 1.766074
0 13 12.255523 42.664994
0 5 0.841629 18.156613
1 11 2.686468 25.680544
1 8 3.327720 49.756917
1 4 42.104223 12.712380
2 14 27.938475 20.488874
2 13 10.023017 3.733915
2 9 31.637194 11.174014
3 12 48.124568 17.136602
5 12 21.196418 25.464545
5 8 26.986165 8.668496
6 12 5.856238 11.276963
6 11 15.042494 23.881419
6 10 19.342481 10.442191
7 11 25.610003 29.534306
8 11 6.969117 8.344727
9 13 3.379680 5.557104
12 13 47.219704 34.493207
