14 15 1 22652 421 0 15
8 35 5.869455
27 6 0.892934
3 29 4.790653
34 23 4.553529
13 10 9.197792
19 38 10.330933
20 30 13.763188
17 32 0.082571
46 45 3.235434
28 24 5.174914
6 32 10.730301
31 8 2.948230
36 23 16.482297
17 29 5.711463
0 2 10.382891 11.685659
1 11 6.435916 6.912534
2 10 45.670775 6.064678
2 5 19.422211 31.323034
2 4 30.364362 38.535694
3 11 25.509764 22.403542
3 9 2.175816 6.822712
4 11 45.849843 28.725255
5 7 43.977980 9.361642
6 11 35.986916 48.250052
6 10 21.076659 15.658682
6 9 39.769772 12.362850
7 8 19.902833 45.308239
11 13 48.108838 26.605320
12 13 43.912800 30.793235
