13 14 0 32621 1212 0 15
36 30 16.948557
28 4 16.680420
28 24 6.324681
31 18 18.210093
4 43 19.717135
8 10 0.974781
15 3 18.245891
32 22 17.450429
1 22 2.476631
33 36 10.625731
46 11 18.811182
27 32 11.697947
28 16 19.927529
0 12 43.654164 27.165411
0 9 30.130653 7.977714
1 8 40.686275 52.442207
1 5 19.142879 34.139631
2 12 19.759525 9.121542
3 12 37.774444 5.372525
3 9 10.970870 21.712484
3 7 41.964174 6.427850
3 4 15.850523 55.068169
4 8 16.528562 35.780550
5 7 29.860800 43.824548
6 7 34.099177 33.562460
8 11 9.447472 42.050098
10 12 2.039856 33.735410
