18 25 1 20675 1977 0 15
41 8 15.618593
27 17 3.647077
13 27 18.149533
42 11 16.169694
48 2 19.006013
7 5 3.521590
22 5 16.223182
39 14 17.854755
33 41 8.510631
45 39 8.269700
11 40 1.478598
40 26 17.745201
43 2 16.448599
31 24 9.738870
39 48 18.609156
27 1 14.105572
23 33 17.847316
12 39 8.243501
0 15 20.586082 26.989599
0 12 4.787528 6.804546
0 4 8.773638 12.695943
0 3 14.197086 4.388253
1 13 9.830271 14.428830
1 5 44.480125 33.963961
1 4 11.856123 50.893321
2 17 43.977639 12.908064
2 10 1.112849 13.752815
2 8 42.838313 25.771269
2 4 24.058192 82.367037
3 7 49.446230 5.389220
4 12 4.634062 6.842119
4 8 14.944083 61.669392
6 15 18.411694 11.512560
6 13 26.113102 35.972908
7 16 39.347494 44.213178
8 16 7.851191 20.720671
8 13 0.284997 33.591265
8 11 37.604939 23.852224
9 14 44.857918 13.004921
9 11 8.719075 22.866253
10 17 35.682882 1.604115
10 16 8.994398 14.641723
11 13 5.478328 16.004342
