15 18 1 14083 545 0 15
12 17 14.883399
10 2 18.904181
32 25 5.699432
1 32 3.918394
1 2 6.190893
23 20 10.279142
9 13 12.060404
31 1 14.090784
26 24 7.200449
37 29 1.746427
2 14 7.375850
22 20 3.564847
5 21 3.041946
34 28 6.952071
41 20 7.027184
0 13 19.818130 32.818475
0 5 22.419025 13.181710
1 11 17.267934 35.037502
1 8 21.307772 28.845438
1 4 11.272058 9.199799
2 14 24.084856 17.232976
2 13 47.664222 6.372187
2 9 42.021541 7.404544
3 12 5.080225 19.868194
5 12 44.668702 20.288481
5 8 31.967976 7.055746
6 12 5.784417 13.384157
6 11 29.185779 29.520521
6 10 8.881217 10.496865
7 11 41.604220 36.493376
8 11 3.503681 8.649237
9 13 34.254801 3.884690
12 13 42.402805 45.299841
