14 15 1 32968 613 0 15
8 35 0.840109
27 6 11.353770
3 29 11.429621
34 23 13.078409
13 10 17.026999
19 38 18.539842
20 30 10.088099
17 32 17.291416
46 45 16.849607
28 24 19.000496
6 32 4.920200
31 8 17.167902
36 23 2.709593
17 29 14.748275
0 2 21.760977 10.081712
1 11 25.869142 8.865774
2 10 37.596091 7.142799
2 5 36.683087 33.478513
2 4 21.686623 41.429539
3 11 48.343045 26.956068
3 9 23.610709 11.789739
4 11 27.724610 24.296164
5 7 19.176836 8.879273
6 11 48.770873 27.601996
6 10 48.676534 14.671860
6 9 27.093106 19.024096
7 8 37.244495 58.415779
11 13 4.205573 37.653523
12 13 31.368329 31.945227
