13 14 1 187 2399 0 15
36 30 15.391855
28 4 2.877394
28 24 10.346676
31 18 19.818137
4 43 12.172958
8 10 15.557875
15 3 5.914232
32 22 11.879669
1 22 11.737848
33 36 11.467163
46 11 12.321049
27 32 0.901150
28 16 8.377088
0 12 26.076789 28.531952
0 9 41.194845 8.183649
1 8 34.598762 43.357718
1 5 38.596989 31.819891
2 12 43.392840 11.594804
3 12 39.678648 5.345330
3 9 11.671943 34.558424
3 7 17.998086 4.391738
3 4 44.804393 47.482489
4 8 21.713453 23.961468
5 7 6.023065 37.926084
6 7 9.565771 26.589270
8 11 31.845021 39.450012
10 12 49.476553 33.219664
