16 20 0 45181 436 0 15
3 9 3.918642
40 23 10.356864
6 47 16.382186
15 15 9.322385
28 26 5.023410
19 26 12.611384
15 38 3.340166
31 15 16.882365
14 48 1.897606
38 11 8.397433
23 13 9.336631
5 15 3.619380
30 39 8.405779
15 33 2.679574
1 33 9.709793
4 4 14.621780
0 3 16.272343 16.154459
1 15 11.561122 42.670866
2 8 11.387664 13.916035
2 5 49.742238 34.664778
3 7 9.470339 27.897289
3 6 38.370726 35.743015
4 10 16.681064 15.493611
4 7 15.415430 13.108256
4 6 48.438971 32.755751
5 13 5.131749 14.305895
6 14 47.071807 23.776026
6 13 34.711445 9.733766
7 13 20.679239 32.784633
8 11 39.079837 64.141637
9 12 18.034378 45.065728
11 15 37.582289 16.708160
11 14 28.047431 31.090783
11 13 20.610308 40.829756
12 15 19.320202 77.988223
12 13 26.614124 22.731603
