10 16 0 36071 810 0 15
13 31 7.018594
30 28 5.455918
22 23 2.925968
35 16 17.223199
0 19 1.219265
8 0 18.111301
23 35 5.331661
21 8 18.531417
29 14 9.113208
29 32 7.054458
0 9 14.905480 18.300298
0 2 12.859562 17.506937
1 9 21.794393 5.633389
1 8 21.424209 24.172840
1 6 9.015326 9.914913
2 8 40.325078 12.815116
2 7 45.540161 23.044918
2 6 23.129894 19.170720
3 8 11.910296 7.667955
3 6 34.300567 23.018557
4 9 18.762101 62.311035
5 8 5.348370 49.438059
5 7 0.988522 18.872857
6 9 25.149251 6.792274
7 9 23.409642 49.238972
7 8 4.394125 18.557079
