14 15 1 6000 944 0 15
8 35 18.117109
27 6 9.654347
3 29 4.843261
34 23 11.944512
13 10 11.643162
19 38 11.166988
20 30 13.453044
17 32 5.595011
46 45 16.381023
28 24 19.246966
6 32 17.963891
31 8 11.295523
36 23 5.174386
17 29 16.111933
0 2 39.956749 15.372906
1 11 10.731140 7.649315
2 10 32.606206 4.665847
2 5 41.760205 19.087355
2 4 37.457559 31.986400
3 11 7.515938 27.347660
3 9 5.095372 11.172107
4 11 11.639418 25.526535
5 7 15.766129 6.541362
6 11 13.822157 42.195861
6 10 14.883190 27.047516
6 9 29.260019 18.347925
7 8 32.692182 50.131012
11 13 23.780445 39.058363
12 13 40.313400 24.280827
