19 20 0 23263 1080 0 15
9 29 9.526216
1 5 9.367042
4 16 3.967235
29 49 19.907575
43 37 19.502998
14 32 1.318841
11 15 5.647923
35 23 5.615596
18 13 7.224267
14 20 12.471475
41 21 2.512497
36 19 16.242492
49 25 6.865172
20 11 4.823831
36 25 16.279207
44 20 12.468059
49 12 11.129619
26 5 8.957172
29 39 11.936517
0 11 44.949513 39.757422
1 9 32.432842 24.941007
1 3 36.145795 63.404184
2 15 47.606345 55.783809
2 8 5.900113 19.660607
2 5 5.136729 24.199629
3 5 37.546494 36.145578
4 14 29.484591 18.075408
6 13 18.351920 16.999914
6 8 0.342977 13.629006
7 16 24.783086 30.770648
7 11 27.018818 4.669353
10 18 18.683797 39.781929
10 17 23.116162 29.702924
10 15 40.109766 6.103692
10 12 15.549462 9.473317
11 14 15.782943 10.207113
12 15 45.845265 13.856790
12 14 17.366010 13.501472
13 16 20.586556 54.234149
