16 20 1 32899 1446 0 15
3 9 5.197733
40 23 6.212611
6 47 16.519824
15 15 19.913544
28 26 0.817582
19 26 15.247706
15 38 17.406194
31 15 8.394983
14 48 13.587388
38 11 18.094124
23 13 10.931008
5 15 1.251522
30 39 4.826873
15 33 13.924487
1 33 15.762680
4 4 2.061746
0 3 11.487511 23.822780
1 15 3.075015 77.420018
2 8 6.357284 11.769924
2 5 0.939501 47.125241
3 7 46.916877 17.806688
3 6 28.387603 30.442121
4 10 26.320791 19.036424
4 7 31.331113 11.700979
4 6 42.611746 32.500668
5 13 43.896275 13.079396
6 14 24.630456 24.003056
6 13 14.699483 6.488373
7 13 42.211251 33.651809
8 11 31.932949 46.401688
9 12 7.234987 44.858562
11 15 15.804728 19.238216
11 14 32.183263 25.343605
11 13 41.716468 28.366414
12 15 14.282006 77.208169
12 13 44.186447 29.938060
