10 16 0 3489 1303 0 15
13 31 9.065268
30 28 15.025433
22 23 5.420280
35 16 11.890267
0 19 13.523175
8 0 13.437569
23 35 13.175102
21 8 1.593475
29 14 18.485860
29 32 8.257128
0 9 42.997166 23.869164
0 2 11.280605 20.492598
1 9 36.978207 4.309764
1 8 5.681076 22.149763
1 6 34.048110 14.156011
2 8 47.628099 13.314815
2 7 16.956691 24.924469
2 6 23.676872 19.204605
3 8 19.506487 10.511282
3 6 45.374187 25.951059
4 9 30.403516 37.178830
5 8 22.043853 41.865093
5 7 16.745706 18.356643
6 9 43.066938 7.464591
7 9 1.852426 35.786558
7 8 45.175273 12.741951
