14 15 0 43342 1076 0 15
8 35 14.624146
27 6 4.078551
3 29 9.888100
34 23 2.398370
13 10 14.499115
19 38 1.694970
20 30 10.918595
17 32 19.838774
46 45 9.171585
28 24 17.871385
6 32 19.077624
31 8 7.201521
36 23 5.867102
17 29 10.863009
0 2 22.476273 12.726460
1 11 43.251759 6.655181
2 10 13.934096 8.355081
2 5 43.308877 25.352611
2 4 9.621126 28.452187
3 11 14.909871 29.036669
3 9 39.125159 9.874924
4 11 47.782772 35.697145
5 7 35.112619 9.043857
6 11 46.218220 28.521970
6 10 44.226937 25.769388
6 9 18.405032 10.091129
7 8 23.384607 59.635386
11 13 41.517933 31.843109
12 13 27.751251 36.418023
