16 20 0 33090 972 0 15
3 9 6.359891
40 23 0.502076
6 47 6.819411
15 15 14.981686
28 26 1.462061
19 26 9.890236
15 38 0.497057
31 15 4.133621
14 48 19.564111
38 11 7.384915
23 13 6.916989
5 15 12.113551
30 39 12.253540
15 33 14.861239
1 33 13.507516
4 4 8.987520
0 3 36.363934 26.553580
1 15 35.218500 62.396022
2 8 32.768643 14.443462
2 5 13.210269 48.956259
3 7 26.393891 27.987387
3 6 34.577141 42.463779
4 10 11.390111 18.917099
4 7 33.808156 18.989330
4 6 0.322251 22.166170
5 13 16.300453 11.490712
6 14 22.505014 22.313327
6 13 23.958118 7.663451
7 13 43.926979 43.815654
8 11 21.601150 37.107234
9 12 38.010785 47.221750
11 15 30.039427 20.780731
11 14 20.711744 27.428041
11 13 13.949266 26.874859
12 15 14.366975 46.635388
12 13 40.940972 24.931009
