10 16 0 27258 885 0 15
13 31 12.498634
30 28 19.809675
22 23 10.439563
35 16 5.331061
0 19 5.593665
8 0 19.842778
23 35 0.288679
21 8 5.048564
29 14 12.647929
29 32 2.483179
0 9 8.433407 17.552894
0 2 24.269529 19.604852
1 9 27.108238 6.486618
1 8 42.096853 14.899981
1 6 22.181214 15.070850
2 8 15.934450 12.020032
2 7 5.863811 21.061421
2 6 11.044071 21.707331
3 8 31.565280 11.345959
3 6 11.120006 40.188429
4 9 20.664665 39.086450
5 8 37.593303 30.611805
5 7 24.628355 25.641742
6 9 34.714015 11.699141
7 9 18.820068 44.145277
7 8 41.995737 18.184393
