13 14 1 11850 2130 0 15
36 30 14.293842
28 4 2.288165
28 24 16.759522
31 18 13.032071
4 43 19.983106
8 10 0.489818
15 3 12.040710
32 22 14.513599
1 22 13.436114
33 36 10.168479
46 11 3.641395
27 32 9.223042
28 16 12.419890
0 12 7.853523 21.300341
0 9 31.843978 9.542049
1 8 39.943472 58.289989
1 5 11.040691 37.033549
2 12 33.699113 10.748914
3 12 38.658622 6.223211
3 9 17.796590 20.611789
3 7 26.077359 5.454985
3 4 26.992347 52.893215
4 8 27.592563 26.224595
5 7 44.392140 36.970871
6 7 20.115696 39.543064
8 11 13.834326 41.503207
10 12 49.915111 20.066210
