14 15 0 38697 385 0 15
8 35 2.261221
27 6 12.959623
3 29 15.434424
34 23 14.574045
13 10 15.004476
19 38 13.763955
20 30 15.634741
17 32 18.815342
46 45 6.603341
28 24 12.561400
6 32 16.813001
31 8 10.676400
36 23 19.266493
17 29 17.432185
0 2 44.439218 15.116572
1 11 7.469239 7.135799
2 10 12.742299 4.306205
2 5 30.665842 19.658855
2 4 13.327573 33.839234
3 11 32.501549 19.837782
3 9 19.690816 8.350349
4 11 10.353433 25.503670
5 7 26.063283 9.128725
6 11 10.754969 45.628192
6 10 30.263679 17.677216
6 9 1.585249 19.032972
7 8 11.673210 49.133941
11 13 19.334535 41.890827
12 13 31.154981 35.212888
